original_id,project_or_tender,name,desc,location,pincode,status,budget,url,document_url,sector,sub_sector,timestamp_range,city,min_max
2023_BSNL_164880_1,T,OFC Rehabilitation work in Sultanpur Division,"E-Tender for Laying of PLB pipe/ Duct and Associated works by Open Trench Method/Trenchless Technology, Optical Fibre Cable Pulling/Blowing and splicing works etc., for patch works in existing OFC routes at different places in Sultanpur Division","Office of the Deputy General Manager Telecom Projects
2nd Floor, NIB Building, Kaiserbagh,Telephone Exchange
Lucknow-226001",228001,Open Tender,48824.89$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=Sk0sNaStpialtrV%2FifXqyIQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,OFC Laying Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",Sultanpur Division,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164878_1,T,OFC Rehabilitation work in RTTC Division,"E-Tender for Laying of PLB pipe/ Duct and Associated works by Open Trench Method/Trenchless Technology, Optical Fibre Cable Pulling/Blowing and splicing works etc., for patch works in existing OFC routes at different places in RTTC Division","Office of the Deputy General Manager Telecom Projects
2nd Floor, NIB Building, Kaiserbagh,Telephone Exchange
Lucknow-226001",226001,Open Tender,71979.96$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SG%2FmrWwh4Q%2FZViYb6%2FiR%2FbA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,OFC Laying Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",RTTC Division,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164895_1,T,"SH Extending supply by pvdg 630A busbar, MCCB plugin boxes and associated works at MHS Pune-Recalled 1st.","Providing Electrical Infrastructure for Mobile Phase IX.2 Main Data Centre, Mini DC 2,NMS Server and Billing Server at 6th Floor TE Bldg. MHS, Pune. (SH Extending supply by pvdg 630A busbar, MCCB plugin boxes and associated works)-Recalled 1st.","BSNL Electrical Division, 1st floor, Cantonment Exchange Bldg., MHS Compound, Near Poona Club, Opp. ISKCON Temple, Camp, Pune-411001",411001,Open Tender,7500.79$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S43RulslLxIcxhLiRXexJNA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Electrical Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",MHS Pune,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164891_1,T,Optical Fiber Cable Laying and Construction work in BSNL Dumka OA under Dhanbad BA,"Optical Fiber Cable Laying and Construction work in BSNL Dumka OA under
Dhanbad BA","2nd Floor CTO Building, Hirapur, Dhanbad, PIN 826001",814101,Open Tender,182861.12$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=Sa6JoM9mQKtFCxDhn7eqpZQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Services,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",Dumka,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164773_1,T,"Laying PLB pipe/ Duct and Associated works by  Open Trench Method/Trenchless Technology, Fibre Cable Pulling/Blowing testing and commissioning  of the 4G sites at Gadidhaboru, Pandirimamidigudem, Buruguwada, Puchikapadu and Rachannagudem","Laying PLB pipe/ Duct and Associated works by  Open Trench Method/Trenchless Technology, Fibre Cable Pulling/Blowing testing and commissioning  of the 4G sites at Gadidhaboru, Pandirimamidigudem, Buruguwada, Puchikapadu and Rachannagudem","O/O GMTD, BSNL BHAVAN, NEAR JUTE MILL, ELURU, 534002",534448,Open Tender,19479.71$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SRr8jrc5wHZ3xeKd%2BcDPTcQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,OFC Laying Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",Doramamidi to Rachannagudem route,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164831_1,T,OFC Rehabilitation work in Ayodhya division,"E-Tender for Laying of PLB pipe/ Duct and Associated works by Open Trench 
Method/Trenchless Technology, Optical Fibre Cable Pulling/Blowing and splicing 
works etc., for patch works in existing OFC routes at different 
places in Ayodhya Division","Office of the Deputy General Manager Telecom Projects
2
nd Floor, NIB Building, Kaiserbagh,Telephone Exchange
Lucknow-226001",224123,Open Tender,73057.66$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SdZAAg54KDmU8On5cQYChig%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,OFC Laying Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",Ayodhya Division,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164823_1,T,SLA Based UG OF cable maintenance in NGD OA,"E-Tender for
SLA Based comprehensive maintenance of UG OH OF cable
Network routes in Nalgonda OA for the year 2023-24.","O/o AGM NWOP, BSNL
Bhavan, Panagal road,",508001,Open Tender,92947.92$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SsLx5jgJMxQw%2BW%2BBCG%2BWXhA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",Nalgonda,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164829_1,T,Outsourcing of Maintenance and provisioning of Landline and Broadband for External plant of Copper Network in Varanasi OA,Outsourcing of Maintenance and provisioning of Landline and Broadband for External plant of Copper Network in Varanasi OA,AGM(P) O/O GM-BA VARANASI,221010,Open Tender,113207.37$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SbucmXAedTq3bBFUDlfspXQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",VARANASI OA,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164821_1,T,OFC Rehabilitation work in RTTC Division,"E-Tender for Laying of PLB pipe/ Duct and Associated works by Open Trench Method/Trenchless Technology, Optical Fibre Cable Pulling/Blowing and splicing works etc., for patch works in existing OFC routes at different places in RTTC Division","Office of the Deputy General Manager Telecom Projects
 2nd Floor, NIB Building, Kaiserbagh,Telephone Exchange
Lucknow-226001",226001,Open Tender,62847.20$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=St%2FMxGVlg1NdNK%2FlWRClIdA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,OFC Laying Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",RTTC Division,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164805_1,T,OUTSOURCING OF BTS IN MUZAFFARPUR OA,OUTSOURCING OF BTS IN MUZAFFARPUR OA,"Door Sanchar Bhawan, Company Bagh, Muzaffarpur-842001",842001,Open Tender,50138.40$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SKtUJ75heG%2FHpIXSd8iG3mw%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Services,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",MUZAFFARPUR OA,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164760_1,T,Outsourcing of CSC in AN circle,Maintenance and Operation of 9 CSCs,Office of CGMT Telephone Bhawan Port Blair,744101,Open Tender,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SgVAgE2YeV%2BHABap%2FSVMihA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Services,Outsourcing of CSCs,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",Port Blair,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164638_1,T,Tender document for Outsourcing of following activities in Shimla SSA,"Tender document for Outsourcing of following activities in Shimla SSA
Diesel Filling Activities
Mobile site maintenance  upkeep 2G and or 3G and or 4G.
  RF Optimization and Rigger activities","O/o GMTD Shimla, SDA Complex, Block 35, kasumpti, Shimla",171009,Open Tender,38728.56$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SpnRTmJJtnw3x8BjM5BGnKg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Works,BTS outsourcing work,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",SHimla BA,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164226_1,T,Engaging Consultants for Organizational Transformation in Strategic areas,Engaging Consultants for Organizational Transformation in Strategic areas,"MM CELL
BSNL BHAWAN",110001,Limited,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=ScW3UML6kxwcOhgIkjNLmtQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Consultancy,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",As per tender,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164079_2,T,Procurement of Satellite Bandwidth in LEO/MEO/GEO,"Procurement of Satellite Bandwidth in LEO/MEO/GEO
Satellite","BSNL Bhawan
MM Cell
Second Floor",110001,Open Tender,nan$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SXz6caSS3DRuYjg8ZY%2BgwoA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Electronic Components And Devices,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",As per tender,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164705_1,T,Optical Fiber Cable Laying and Construction work in BSNL Dhanbad OA,Optical Fiber Cable Laying and Construction work in BSNL Dhanbad OA,"2nd Floor, CTO Building, Hirapur, Dhanbad",826001,Open Tender,301202.20$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SVEtk0Cw5aPQFUgcEWIDDTg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Services,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",Dhanbad,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164696_1,T,Comp Mtce of 8 Psgr lift at TE RAILWAYPURA,33/EEE(AHD)/BSNL/2023-24,BSNL ED 2nd Floor TE Navarangpura Ahmedabad 380006,380001,Open Tender,2707.54$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S6gwRszscWrxD73uSam2i9w%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Electrical Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",Railwaypura,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164690_1,T,N-2/JLN03/386/TDR/SLA BASED OFC Mntce/Jalna SSA/BA Aurangabad/2023-24 dated 02/08/2023,Tender for Outsourcing of SLA Based comprehensive Maintenance of Optical Fiber cable OFC  other nw elements in Jalna SSA of BSNL Aurangabad BA,"Plot N0.11,12 Sanchar Sadan,Caunaught,N-3 Cidco Aurangabad",431203,Open Tender,171636.19$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SjXTnblFXbcj22qgUknlAPA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",Jalna SSA,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164601_1,T,BTS Site outsourcing,Up-keeping and maintenance of MOBILE BTS sites in the Siliguri Business Area under WB Telecom Circle.,O/o GMT Siliguri,734001,Open Tender,75348.00$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SDWZgk%2FkpJfY%2BhFfLVl502Q%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Works,BTS SITE MTCE WORK,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",Siliguri BA,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164674_1,T,OFC patch work and fault searching /repairing  works of Zone wise under  Bharatnet Phase-II  project  in Varanasi OA of Varanasi Business Area,OFC patch work and fault searching /repairing  works of Zone wise under  Bharatnet Phase-II  project  in Varanasi OA of Varanasi Business Area,AGM(P) O/O GM-BA VARANAS,221010,Open Tender,18200.00$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SIpz11W6dRX2JzoF6fUJ%2Bpg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,OFC Laying Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",VARANASI OA,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164059_1,T,E TENDER for Watch and  Ward Services at BRBRAITT Jabalpur,E TENDER for Watch and Ward Services at BRBRAITT Jabalpur,"Admn. Building,BRBRAITT,Ridge Road, Jabalpur-482001",482001,Open Tender,6778.20$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SVbTgttFv%2FeEPc1yniVPMsg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Services,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",Jabalpur,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164542_1,T,4G saturation OFC backhaul tender-6,4G saturation OFC backhaul tender-6,"O/o PGMT, BSNL, Tirupati",517501,Open Tender,48321.00$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SEZ3AzISOVW%2F9vLtNt4ODAg%3D%3D,,OFC Laying Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",Chittoor BA,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164531_1,T,E-TENDER FOR OFC ROUTE REHABILITATION WORK LOT-08 CHITTORGARH DIVISION UNDER DE CNN UDAIPUR DIVISION,E-TENDER FOR OFC ROUTE REHABILITATION WORK LOT-08 CHITTORGARH DIVISION UNDER DE CNN UDAIPUR DIVISION,DE TECHNICAL O/O GM CN Tx-NORTH JAIPUR 4TH FLOOR AMENITY BLOCK PGMTD COMPOUND MIROAD JAIPUR,302001,Open Tender,14496.07$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S0TwfcvhlpmiKmziQ5Gp9iw%3D%3D,,OFC Laying Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",JAIPUR,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164538_1,T,4G Saturation OFC backhaul tender-3,4G Saturation OFC backhaul tender-3,O/o PGMT BSNL Tirupati,517501,Open Tender,53625.00$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SOAC4P3CL8L%2F%2FD%2FPsjGebDA%3D%3D,,OFC Laying Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",Chittoor BA,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164553_1,T,4G Sat OFC backhaul Tender-15,4G Sat OFC backhaul Tender-15,O/o PGMT BSNL Tirupati,517501,Open Tender,41262.00$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S0a%2BouhluwTmn%2B4y4oOXTdQ%3D%3D,,OFC Laying Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",Chittoor BA,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164552_1,T,4G saturation OFC backhaul tender-14,4G saturation OFC backhaul tender-14,"O/o PGMT , BSNL Tirupati",517501,Open Tender,41262.00$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=StXWA0GMi8HjYr4OwqoTrOg%3D%3D,,OFC Laying Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",Chittoor BA,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
2023_BSNL_164551_1,T,4G saturation OFC backhaul tender-13,4G saturation OFC backhaul tender-13,O/o PGMT BSNL Tirupati,517501,Open Tender,29497.00$,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SUx5EEI4uE7ghhwJXpVhjgg%3D%3D,,OFC Laying Works,,"{'published_date': None, 'bid_opening_date': '2023-10-05 15:00:00', 'submission_start_date': None, 'submission_end_date': '2023-10-04 14:00:00'}",Chittoor BA,"{'min': '2023-10-04 14:00:00', 'max': '2023-10-05 15:00:00'}"
