original_id,project_or_tender,name,desc,state,location,pincode,status,budget,url,document_url,sector,sub_sector,timestamp_range
2023_BPSCL_164510_1,Tender,"Assistance  in  Electrical  Testing,  Supervision  of Protection, Signalling and condition monitoring of Electrical Drives and Equipments.","Assistance  in  Electrical  Testing,  Supervision  of Protection, Signalling and condition monitoring of Electrical Drives and Equipments.","Power Plant, BPSCL, BOKARO STEEL CITY","ADM Office, BPSCL, Ispat Bhawan, Bokaro Steel City",827001,Open Tender,"28,32,024",https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SHqPvbQ%2B4BZ%2FywIQSSA2p%2BA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Services,NA,"{'published_date': None, 'bid_opening_date': '05-Oct-2023 03:00 PM', 'submission_start_date': None, 'submission_end_date': '04-Oct-2023 02:00 PM'}"
2023_BPSCL_164423_1,,12-Aug-2023 06:00 PM,12-Aug-2023 06:00 PM,,"ADM Office, BPSCL, Ispat Bhawan, Bokaro Steel City",,Limited,,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S1MXohPeRYJMTarY5eWlp0g%3D%3D,,,,"{'published_date': '12-Aug-2023 06:00 PM', 'bid_opening_date': '05-Sep-2023 11:00 AM', 'submission_start_date': '12-Aug-2023 06:00 PM', 'submission_end_date': '04-Sep-2023 11:00 AM'}"
2023_BPSCL_164325_1,Tender,Strengthening of CHP and FOS department for Supervisory Control.,Strengthening of CHP and FOS department for Supervisory Control.,"Power Plant, BPSCL, BOKARO STEEL CITY","ADM Office, BPSCL, Ispat Bhawan, Bokaro Steel City",827001,Open Tender,"22,92,930",https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SrweWerCS9EcbH8VBUyPUCw%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Services,NA,"{'published_date': None, 'bid_opening_date': '05-Sep-2023 11:00 AM', 'submission_start_date': None, 'submission_end_date': '04-Sep-2023 11:00 AM'}"
2023_BPSCL_164026_1,Tender,Laying of SMS and RMP pipelines and fabrication of Acid Storage Tanks and Clarifier Structure in WCTP.,Laying of SMS and RMP pipelines and fabrication of Acid Storage Tanks and Clarifier Structure in WCTP.,"Power Plant, BPSCL, BOKARO STEEL CITY","ADM Office, BPSCL, Ispat Bhawan, Bokaro Steel City",827001,Open Tender,"15,37,840",https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SYyzImR5nuwNUViRPxFklNg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Pipe Laying Works,NA,"{'published_date': None, 'bid_opening_date': '05-Sep-2023 11:00 AM', 'submission_start_date': None, 'submission_end_date': '04-Sep-2023 11:00 AM'}"
2023_BPSCL_163714_1,,10-Aug-2023 12:00 PM,10-Aug-2023 12:00 PM,,"ADM Office, BPSCL, Ispat Bhawan, Bokaro Steel City",,Limited,,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SRYr9yDATUBXYEgvOyE%2FNaA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '10-Aug-2023 12:00 PM', 'bid_opening_date': '12-Sep-2023 11:00 AM', 'submission_start_date': '10-Aug-2023 12:00 PM', 'submission_end_date': '11-Sep-2023 11:00 AM'}"
2023_BPSCL_163986_1,Tender,Assistance in maintenance of 6.6 kV and 440 V Indoor Switchgear of TPP and CHP.,Assistance in maintenance of 6.6 kV and 440 V Indoor Switchgear of TPP and CHP.,"Power Plant, BPSCL, BOKARO STEEL CITY","ADM Office, BPSCL, Ispat Bhawan, Bokaro Steel City",827001,Open Tender,"35,77,277",https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SpcSeTjFcMA6dQ6RoViuiaA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Services,NA,"{'published_date': None, 'bid_opening_date': '12-Sep-2023 11:00 AM', 'submission_start_date': None, 'submission_end_date': '11-Sep-2023 11:00 AM'}"
2023_BPSCL_163855_1,Tender,"Collection of samples from Boiler, Turbine, TBS, WCTP, Coal Yard and assistance in analysis of samples in TPP Laboratory","Collection of samples from Boiler, Turbine, TBS, WCTP, Coal Yard and assistance in analysis of samples in TPP Laboratory","Power Plant, BPSCL, Bokaro Steel City","Hall No. M 01, Old Administrative Building, ISPAT Bhawan, Bokaro Steel City - 827001",827001,Open Tender,"33,15,000",https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=So9Kwgu7YtbIVMJNjO80f2w%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Services,NA,"{'published_date': None, 'bid_opening_date': '12-Sep-2023 11:00 AM', 'submission_start_date': None, 'submission_end_date': '11-Sep-2023 11:00 AM'}"
2023_BPSCL_163854_1,Tender,Assistance in daily activities in Civil Engineering department,Assistance in daily activities in Civil Engineering department,"Power Plant, BPSCL, Bokaro Steel City","Hall No. M 01, Old Administrative Building, ISPAT Bhawan, Bokaro Steel City - 827001",827001,Open Tender,"18,49,830",https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S2zL8sWMYfa%2FtN9BMf3BcgA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Services,NA,"{'published_date': None, 'bid_opening_date': '12-Sep-2023 11:00 AM', 'submission_start_date': None, 'submission_end_date': '11-Sep-2023 11:00 AM'}"
2023_BPSCL_163853_1,Tender,"Annual Maintenance of Pumps, Rotary equipment, Exchangers, Filters, Clarifiers, Injectors, Valves, Acid Storage Tanks of WCTP, CPP","Annual Maintenance of Pumps, Rotary equipment, Exchangers, Filters, Clarifiers, Injectors, Valves, Acid Storage Tanks of WCTP, CPP","Power Plant, BPSCL, Bokaro Steel City","Hall No. M 01, Old Administrative Building, ISPAT Bhawan, Bokaro Steel City - 827001",827001,Open Tender,"16,94,269",https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SE5VrjBuXaenE%2F5%2B0fuqqnQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Services,NA,"{'published_date': None, 'bid_opening_date': '12-Sep-2023 11:00 AM', 'submission_start_date': None, 'submission_end_date': '11-Sep-2023 11:00 AM'}"
2023_BPSCL_163852_1,Tender,"Preventive and breakdown maintenance of Exchangers, Pressure Filters, Phosphate Transferring System, Clarifiers and Deaerators of WCTP, TPP","Preventive and breakdown maintenance of Exchangers, Pressure Filters, Phosphate Transferring System, Clarifiers and Deaerators of WCTP, TPP","Power Plant, BPSCL, Bokaro Steel City","Hall No. M 01, Old Administrative Building, ISPAT Bhawan, Bokaro Steel City - 827001",827001,Open Tender,"16,94,269",https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SH9Pa1mdif8zQbFEAGmwGSA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Services,NA,"{'published_date': None, 'bid_opening_date': '12-Sep-2023 11:00 AM', 'submission_start_date': None, 'submission_end_date': '11-Sep-2023 11:00 AM'}"
2023_BPSCL_163707_1,Tender,Descaling and Re-tubing of Condenser Tubes of TPP and CPP Turbine,Descaling and Re-tubing of Condenser Tubes of TPP and CPP Turbine,"Power Plant, BPSCL, Bokaro Steel City","Hall No. M 01, Old Administrative Building, ISPAT Bhawan, Bokaro Steel City - 827001",827001,Open Tender,"31,74,839",https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SbheIUmWWWAPZrIQqyfLqWg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Services,NA,"{'published_date': None, 'bid_opening_date': '12-Sep-2023 11:00 AM', 'submission_start_date': None, 'submission_end_date': '11-Sep-2023 11:00 AM'}"
2023_BPSCL_163561_1,Tender,"Miscellaneous jobs of Finance and Accounts department, BPSCL","Miscellaneous jobs of Finance and Accounts department, BPSCL","Administrative Office, BPSCL, Bokaro Steel City","Hall No. M 01, Old Administrative Building, ISPAT Bhawan, Bokaro Steel City - 827001",827001,Open Tender,"17,41,672",https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S3qXfteY85MQ730N2od6x7w%3D%3D,,Miscellaneous Services,NA,"{'published_date': None, 'bid_opening_date': '12-Sep-2023 11:00 AM', 'submission_start_date': None, 'submission_end_date': '11-Sep-2023 11:00 AM'}"
2023_BPSCL_163569_1,Tender,Linkage Materialization and Shortage Minimization for Coal Supply from CCL to BPSCL,Linkage Materialization and Shortage Minimization for Coal Supply from CCL to BPSCL,"Power Plant, BPSCL, Bokaro Steel City","Hall No. M 01, Old Administrative Building, ISPAT Bhawan, Bokaro Steel City - 827001",827001,Open Tender,"37,58,841",https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S0nHdixEWz9t6n6fFTNh03A%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Services,NA,"{'published_date': None, 'bid_opening_date': '12-Sep-2023 11:00 AM', 'submission_start_date': None, 'submission_end_date': '11-Sep-2023 11:00 AM'}"
2023_BPSCL_163480_1,Tender,Operation of BPSCL Trucks,Operation of BPSCL Trucks,"Power Plant, BPSCL, Bokaro Steel City","Hall No. M 01, Old Administrative Building, ISPAT Bhawan, Bokaro Steel City - 827001",827001,Open Tender,"15,95,048",https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SkBxnnpwaSAAAc5i4VSiMmA%3D%3D,,Miscellaneous Services,NA,"{'published_date': None, 'bid_opening_date': '12-Sep-2023 11:00 AM', 'submission_start_date': None, 'submission_end_date': '11-Sep-2023 11:00 AM'}"
2023_BCPL_165445_1,Tender,"SUPPLY, INSTALLATION, TESTING AND COMMISSIONING OF MISCELLANEOUS ELECTRICAL WORKS FOR ESTABLISHING GRID POWER SUPPLY AT LAKWA",Please refer Tender documents.,"BCPL, Lepetkata","Brahmaputra Cracker and Polymer Limited, C and P Department,
 Administrative Building, PO_Lepetkata,
 Dist_DIBRUGARH, Assam, Pin Code_786006",786006,Open Tender,NA,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SYjTuPuLJ2awbLDPqBkCLFQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Services,NA,"{'published_date': None, 'bid_opening_date': '12-Sep-2023 11:00 AM', 'submission_start_date': None, 'submission_end_date': '11-Sep-2023 11:00 AM'}"
2023_BCPL_165270_1,Tender,"HIRING OF CONTRACT FOR CONSTRUCTION OF OFFICERS CLUB CUM RECREATION CENTER AT BCPL, TOWNSHIP, BARBARUAH",Please refer Tender documents.,"BCPL, Lepetkata","Brahmaputra Cracker and Polymer Limited, C and P Department,
 Administrative Building, PO_Lepetkata,
 Dist_DIBRUGARH, Assam, Pin Code_786006",786006,Open Tender,NA,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SRZw8AFmfcpY32UD7xDquiA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Civil Works - Buildings,NA,"{'published_date': None, 'bid_opening_date': '12-Sep-2023 11:00 AM', 'submission_start_date': None, 'submission_end_date': '11-Sep-2023 11:00 AM'}"
2023_BCPL_165177_1,,21-Aug-2023 04:30 PM,21-Aug-2023 04:30 PM,,"Brahmaputra Cracker and Polymer Limited, C and P Department,
 Administrative Building, PO_Lepetkata,
 Dist_DIBRUGARH, Assam, Pin Code_786006",,Open Tender,,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S4AC7jcyxY1e7rARAUDS0xw%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '21-Aug-2023 04:30 PM', 'bid_opening_date': '26-Sep-2023 03:00 PM', 'submission_start_date': '21-Aug-2023 04:30 PM', 'submission_end_date': '25-Sep-2023 02:30 PM'}"
2023_BCPL_164511_1,Tender,PROCUREMENT OF RON/MON RATING UNIT OF HPG-2 FOR BCPL,Please refer Tender documents.,"BCPL, Lepetkata","Brahmaputra Cracker and Polymer Limited, C and P Department,
 Administrative Building, PO_Lepetkata,
 Dist_DIBRUGARH, Assam, Pin Code_786006",786006,Open Tender,NA,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SYr7Dlw4LHvR%2B7pQyEOaTOQ%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Goods,NA,"{'published_date': None, 'bid_opening_date': '26-Sep-2023 03:00 PM', 'submission_start_date': None, 'submission_end_date': '25-Sep-2023 02:30 PM'}"
2023_BCPL_163925_1,Tender,"CONSTRUCTION OF VEHICLE PARKING SHED IN BACHELOR HOSTEL I AND II AT BCPL, TOWNSHIP",Please refer Tender documents.,"BCPL, Lepetkata","Brahmaputra Cracker and Polymer Limited, C and P Department,
 Administrative Building, PO_Lepetkata,
 Dist_DIBRUGARH, Assam, Pin Code_786006",786006,Open Tender,NA,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SWLxGGdgu85k0qdxI5zzGYA%3D%3D,,Civil Works - Others,NA,"{'published_date': None, 'bid_opening_date': '26-Sep-2023 03:00 PM', 'submission_start_date': None, 'submission_end_date': '25-Sep-2023 02:30 PM'}"
2023_BVFCL_166084_1,Tender,"Lifting, Shifting and Pulling of HT/LT motors/ panels  breakers for maintenance/replacement situated in different sections of Namrup-III group of plants for one year","Lifting, Shifting and Pulling of HT/LT motors/ panels  breakers for maintenance/replacement situated in different sections of Namrup-III group of plants for one year","BVFCL, Namrup","Electrical Department
BVFCL, Namrup",786623,Open Tender,"5,78,880",https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=S5lWU56LalZw1htvhbK2aMg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Electrical Works,NA,"{'published_date': None, 'bid_opening_date': '26-Sep-2023 03:00 PM', 'submission_start_date': None, 'submission_end_date': '25-Sep-2023 02:30 PM'}"
2023_BVFCL_164798_1,Tender,Roof treatment and other asociated works in BVFCL Training Centre and MM Buidling,Roof treatment and other asociated works in BVFCL Training Centre and MM Buidling,BVFCL,BVFCL NAMRUP,786623,Open Tender,NA,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=Sg7GdrJVBx9nZ280SVANAhg%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Civil Works,NA,"{'published_date': None, 'bid_opening_date': '26-Sep-2023 03:00 PM', 'submission_start_date': None, 'submission_end_date': '25-Sep-2023 02:30 PM'}"
2023_BVFCL_164503_1,Tender,"Annual Maintenance of Lighting of 66KV Substation, 66KV Switchyard, NPK Plant, street lightings, Cable gallery of 11KV Substation of U-III and CPP Plant for one year","Annual Maintenance of Lighting of 66KV Substation, 66KV Switchyard, NPK Plant, street lightings, Cable gallery of 11KV Substation of U-III and CPP Plant for one year","BVFCL, Namrup",B V F C L NAMRUP,786623,Open Tender,NA,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SS4DEqQgWafBqOAeJiPu1gA%3D%3D,,Electrical Works,NA,"{'published_date': None, 'bid_opening_date': '26-Sep-2023 03:00 PM', 'submission_start_date': None, 'submission_end_date': '25-Sep-2023 02:30 PM'}"
2023_BVFCL_164472_1,Tender,NIT FOR SSP-MADHYA PRADESH,SUPPLY SSP- SINGLE SUPER PHOSPHATE - ON FOR BASIS BY RAIL DELIVERY TO VARIOUS RAKE POINTS OF MADHYA PRADESH,"BVFCL, Namrup","MARKETING DEPT.
BVFCL NAMRUP",786623,Open Tender,NA,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SxVlaqBWxUuHDbSF2h0ovCA%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,Miscellaneous Works,NA,"{'published_date': None, 'bid_opening_date': '26-Sep-2023 03:00 PM', 'submission_start_date': None, 'submission_end_date': '25-Sep-2023 02:30 PM'}"
2023_CCI_165833_1,,02-Sep-2023 04:00 PM,02-Sep-2023 04:00 PM,,"CCI Tandur, Karankote Village",,Open Tender,,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SgVYbzqmyPEKVkWGNI%2Bomnw%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '02-Sep-2023 04:00 PM', 'bid_opening_date': '20-Sep-2023 03:00 PM', 'submission_start_date': '02-Sep-2023 04:00 PM', 'submission_end_date': '18-Sep-2023 02:30 PM'}"
2023_CCI_166329_1,,01-Sep-2023 10:00 AM,01-Sep-2023 10:00 AM,,"CCI Tandur, Karankote Village 501158",,Open Tender,,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndViewTender&service=direct&session=T&sp=SS3vq1fe2y8rBmkzkI8M30g%3D%3D,https://etenders.gov.in/eprocure/app?component=%24DirectLink_8&page=FrontEndTenderDetails&service=direct&session=T,,,"{'published_date': '01-Sep-2023 10:00 AM', 'bid_opening_date': '16-Sep-2023 03:00 PM', 'submission_start_date': '01-Sep-2023 10:00 AM', 'submission_end_date': '15-Sep-2023 02:30 PM'}"
